Unnamed: 0,Player,Team,Age,Height,Weight,Position,Goals,Assists,YellowCards,RedCards,PassCompletionRate,DistanceCovered,Sprints,ShotsOnTarget,TacklesWon,CleanSheets,PlayerFatigue,MatchPressure,InjuryHistory,TrainingHours,FatigueInjuryCorrelation,PressurePerformanceImpact,EffectiveTraining,Season
824,Player D,Team B,23,199.9166053764915,76.73003376552828,Midfielder,180.0,16.0,4,1,67.86646297110354,9.517500743392596,46,9,5,9,0.5373956029379229,38,2,15.584224441260899,0.0,2.8421052631578947,399.870186738846,2022
825,Player D,Team A,29,,,Defender,1.0,18.0,0,0,92.12591071626316,13.2904318237918,42,12,9,9,0.9198556164127605,15,3,5.708429594982013,0.0,47.5,202.18752834922284,2019
826,Player C,Team C,28,188.9681965123348,55.32625599447034,Goalkeeper,27.0,18.0,8,2,,6.443698905349107,14,12,16,0,0.34634599436596125,18,1,6.209314282636749,3.1792140709767756,0.5,665.7543374301719,2021
827,Player B,Team B,37,196.3213950534289,,Midfielder,8.0,4.0,1,0,92.07505100356296,12.003909340653568,63,1,13,1,0.3469532018962277,52,9,5.912887277071711,0.4849560514253497,3.4444444444444446,104.64507526428635,2019
828,Player C,Team B,20,,115.18573314252286,Forward,,10.0,6,2,95.70537953874764,8.528002185515472,30,3,2,3,0.7375012481097484,29,3,11.347254731973655,2.8039216895923427,,,2021
829,Player D,Team B,19,196.33034218708264,109.52539513604953,Midfielder,,6.0,7,1,95.55353943248495,6.956631589133889,82,3,26,6,0.45221794088980716,60,9,5.627719173244015,4.543474632480027,0.09523809523809523,196.5487067135778,2019
830,Player A,Team B,23,,,Forward,13.0,,7,0,88.52495822269546,8.384384700071623,43,0,15,7,0.22460482293998196,21,2,16.191219002469893,1.9652619279557089,6.214285714285714,160.97893575333427,2019
831,Player A,Team B,39,199.05652889536225,,Goalkeeper,,10.0,0,1,,10.332759414200744,94,3,15,3,0.4524395161326934,17,7,8.345002715577168,0.0,1.7666666666666666,559.5986827600092,2022
832,Player C,Team C,22,,,Forward,28.0,16.0,9,0,78.07746333190558,14.214140285175008,46,2,4,2,0.14085702037979986,18,1,19.08818739934938,0.9688486552692788,2.8620689655172415,577.4976522014692,2022
833,Player D,Team C,35,198.1374329903134,,Defender,,10.0,6,1,,11.282686240446038,11,10,15,9,0.1763869865062233,57,8,12.296056326456672,0.7892349297478317,0.3333333333333333,1241.8927182606246,2022
834,Player A,Team C,33,162.141786035707,101.7382524837193,Goalkeeper,,14.0,8,1,86.12851340298481,11.070811296554162,63,10,22,8,0.49836777273947974,37,2,11.694886286633025,3.5768516081030883,0.5384615384615384,224.87193545678787,2021
835,Player D,Team C,25,188.37088046679253,61.98978454045059,Goalkeeper,17.0,18.0,2,1,61.33383576196677,6.087410368570026,22,1,26,7,0.4189254495045479,60,3,16.708080389592503,3.5298336081986026,2.111111111111111,408.71607305666095,2019
836,Player C,Team A,37,181.28444535348012,,Forward,5.0,7.0,7,3,91.4348709446698,5.79800972013372,49,5,4,5,0.9148459010681,38,9,15.697309758394868,2.9719517893111695,7.833333333333333,65.12335205909281,2020
837,Player A,Team C,39,179.11508308490923,51.51475274616146,Midfielder,22.0,15.0,7,0,77.69020425796107,6.294635968105511,86,14,23,8,0.3623938991166331,12,9,14.109635614222142,2.712428534777402,3.9565217391304346,275.3284586635856,2020
838,Player D,Team B,28,337.8795451404672,66.32031125326606,Forward,21.0,,8,3,99.36239399493913,5.955456398644648,35,2,4,7,0.5805883502780435,75,2,19.027200593755552,0.329944396268659,2.227272727272727,515.3250992404464,2020
839,Player A,Team C,27,,103.01139167344128,Forward,2.0,2.0,7,1,60.513674205217626,10.763644350708404,10,9,5,6,0.6322642879195304,84,2,11.333888914806156,6.873641998775493,16.333333333333332,46.585377568152836,2020
840,Player C,Team A,29,167.63237965785228,91.02773751286946,Goalkeeper,,,4,4,86.17326806134344,9.526152496286226,85,8,17,5,0.013094456588333636,73,7,17.127975136584297,2.3813141267203495,4.1,200.4055656330252,2022
841,Player D,Team B,38,,104.79149972521344,Defender,,,4,2,77.37668842546604,5.049921178979751,46,8,11,9,0.6635373720167106,1,7,10.701394186187278,1.7585057508277502,,,2021
842,Player A,Team C,23,170.12981452161003,,Midfielder,90.0,,2,0,,8.510666528186494,55,13,20,2,0.17803596686975143,58,5,17.575185114441574,1.8332320134142006,5.3,128.6577756200973,2022
843,Player C,Team C,37,198.22485519125425,53.542097098526334,Forward,9.0,,5,0,63.299685410595565,6.273641516968644,93,10,6,5,0.9610703174694551,3,3,8.89211943448953,2.107042167552042,5.3,,2019
844,Player A,Team C,22,161.1452477534261,,Defender,,,9,2,52.971879879022666,14.881194982436654,68,7,16,3,0.14866272775311296,63,0,9.339006092540487,3.8565623096328805,,,2021
845,Player A,Team B,26,,65.8922283997588,Defender,29.0,11.0,2,3,77.19328166513547,9.60157559231754,36,7,9,4,0.41462412372702373,21,3,15.16804301026181,4.390119024325179,0.36666666666666664,575.3108575893181,2020
846,Player B,Team B,33,169.6924242554979,88.73747081608346,Midfielder,11.0,12.0,1,2,76.08065105204457,9.261266387715269,83,1,8,6,0.08534966807864386,23,7,8.190699424276946,6.4627975131377955,4.0,337.4645667042412,2022
847,Player B,Team A,39,176.56271303071264,95.10017095694452,Defender,23.0,,6,4,,11.441743318670474,9,10,8,6,0.9968742518459474,9,5,8.437312805381431,1.8478415298147823,2.6666666666666665,524.6743410486174,2022
848,Player C,Team B,31,169.30920967480213,61.80397476195668,Forward,7.0,,9,1,99.3268898841854,8.570935035372276,55,5,23,8,0.5021950103312426,83,1,9.578936435261221,2.8270796272111545,9.125,,2019
849,Player B,Team B,39,179.65396361075142,118.3361879690682,Goalkeeper,,12.0,2,2,53.48557120770627,12.155146279627289,85,13,10,8,0.5953850173200438,55,2,15.183931544905638,1.433558248694143,0.2916666666666667,299.39545483500325,2022
850,Player C,Team C,25,194.8986209303416,84.17091692611163,Defender,8.0,5.0,3,2,78.47600489750255,14.04793783809204,41,3,24,5,0.06707647738842748,19,6,18.34082138634848,3.543610693835135,4.111111111111111,115.76964970148127,2019
851,Player B,Team B,37,,54.03498869181754,Goalkeeper,16.0,14.0,9,1,63.01084559353716,9.988972865819246,29,9,13,5,0.7499604703991778,62,3,15.1185147669048,0.09887884802675351,1.5294117647058822,170.70262571645176,2021
852,Player A,Team C,36,183.19847922140443,,Midfielder,7.0,15.0,7,0,50.09560058284784,8.82923021454007,93,1,4,1,0.20990559309558576,87,3,17.417213665161878,6.009131768152844,10.875,307.2226599567295,2021
853,Player C,Team C,31,,91.03874902352877,Midfielder,,8.0,0,4,99.39245687424857,10.218968437079385,21,1,6,7,0.8980542894407137,91,4,13.153408845417045,6.779235809014669,5.111111111111111,413.8663251714558,2021
854,Player C,Team B,24,187.75968433557105,98.94352385869637,Defender,,7.0,8,2,,11.03552695328807,54,9,16,2,0.20513964048200717,91,7,6.03384832017718,4.084908736924591,,,2020
855,Player A,Team A,22,,86.76230529539569,Goalkeeper,160.0,4.0,5,2,92.85952467480904,13.477026050376995,37,11,22,0,0.19068772066366657,39,6,6.50699317262751,2.5200725430740087,0.35294117647058826,108.05704655813328,2019
856,Player C,Team A,35,191.45469543846792,108.43165683438772,Forward,27.0,,1,0,92.00336198255675,8.944794513490457,55,6,8,3,0.03654966784809488,76,8,13.315879675503732,0.0,1.5714285714285714,580.6759266017681,2021
857,Player C,Team B,19,170.00227034040614,,Goalkeeper,5.0,6.0,2,4,,5.514314709002451,70,10,18,4,0.47206694510999925,27,4,9.917014529631643,6.98850938355989,15.333333333333334,88.34405488640999,2021
858,Player B,Team A,28,,,Defender,,16.0,4,1,72.95086263740637,11.307338234164977,35,0,24,2,0.5648411332626164,46,0,8.308521104554139,5.31923648374926,,,2021
859,Player C,Team C,39,174.0188080927171,82.87538494818845,Goalkeeper,,15.0,5,1,94.79631589275112,14.868782291201708,77,13,20,6,0.06570863942835237,34,3,11.993853909539311,3.780780781491025,63.0,233.85931541935622,2022
860,Player D,Team C,25,388.70511317398854,,Goalkeeper,27.0,10.0,8,3,68.36361145257553,13.542367294246873,10,7,12,4,0.7755276166950106,33,5,14.997451113564523,3.181880103505852,3.357142857142857,514.9514680326292,2020
861,Player A,Team B,18,165.06177834853634,,Midfielder,20.0,6.0,1,4,70.41934591338517,12.582559802528303,6,12,8,9,0.4532888347480276,92,5,10.774879216037878,8.008510692383256,2.4761904761904763,441.35122984194027,2020
862,Player B,Team A,39,182.62579529539155,,Defender,240.0,10.0,4,4,62.78525979253837,6.765019870151596,95,4,12,4,0.52439026932758,95,8,17.038133857360123,2.800270975676941,0.2572614107883817,1451.7998094970005,2019
863,Player B,Team A,29,165.68246437772248,,Goalkeeper,0.0,1.0,6,2,72.40425379512905,12.486192190078178,81,9,13,5,0.44076274693822814,96,9,16.077848698570904,2.2272594077526366,35.0,11.343517423368136,2022
864,Player D,Team C,19,,50.23651927658886,Defender,8.0,1.0,6,3,99.3250101405705,5.814765985756042,33,7,7,5,0.400763060875326,50,4,16.0237232323935,1.3840020196943899,9.666666666666666,108.36505358881013,2022
865,Player A,Team B,35,,,Forward,19.0,5.0,3,1,78.6620331126797,9.939179716049006,62,1,13,8,0.5596403313082179,20,4,19.777845345160827,7.712003141266313,1.95,211.61291307535635,2020
866,Player A,Team A,24,177.38430615469014,108.36665162110032,Defender,2.0,2.0,2,4,91.55488747597826,8.708997504932075,1,0,12,2,0.1552402459307125,40,5,9.428449660574522,0.6229761055982782,31.0,37.681480529229404,2020
867,Player B,Team B,34,,77.6528374977049,Forward,,0.0,7,4,104.10071187046232,14.0528633272196,61,12,26,7,0.18192813049527112,99,5,14.670883795113427,0.2547716012997736,,,2021
868,Player C,Team A,39,197.09691345931049,89.49525839233559,Defender,5.0,19.0,1,0,97.79603459297616,6.5983574920420205,6,1,22,6,0.8617856210135173,95,2,17.832175102404705,0.4161432368095901,15.666666666666666,388.5803570032144,2019
869,Player B,Team C,31,361.6793110919486,65.93806381507189,Defender,60.0,15.0,4,1,50.65866093585979,12.888850035542411,42,13,9,8,0.9461154621336327,58,5,13.692866508708665,7.951830874823127,1.278688524590164,962.7511104324033,2022
870,Player A,Team C,24,179.50393752198244,,Goalkeeper,80.0,13.0,9,0,96.51226094574956,5.485119018941795,94,5,21,4,0.37330931627975295,31,7,16.84253264173089,8.15420928196342,0.13580246913580246,892.9950570071437,2019
871,Player D,Team B,39,183.13316410817217,101.69924416412807,Goalkeeper,40.0,16.0,4,3,94.90019451527752,12.017547604723594,17,14,1,6,0.27074467314355377,38,5,11.216782787598685,4.595237834558761,15.0,370.3850841630134,2021
872,Player B,Team C,20,187.56918945451807,84.2050727969131,Forward,28.0,17.0,0,4,53.36781082201124,7.937782064480517,19,3,11,7,0.6439995432390158,86,4,13.85737018482207,0.3173873919983161,1.4137931034482758,799.9973383068078,2019
873,Player A,Team A,23,164.27533500348125,95.09438372884846,Forward,15.0,3.0,6,3,80.24233636548328,14.759134228945324,6,12,15,8,0.4087341710980964,45,2,5.834995892064924,2.5126208619675787,0.625,243.24017188758359,2021
874,Player B,Team C,37,192.84442110966063,114.27342412608138,Midfielder,1.0,,3,0,89.26220262328096,11.71743439959362,85,7,6,7,0.02538635566034486,41,0,19.7865140873722,3.66517947964675,40.0,,2022
875,Player C,Team B,19,177.42020109813038,,Goalkeeper,,7.0,9,1,,8.08905481215023,51,11,1,1,0.15615259736619036,9,4,17.000277221726257,1.4452887733585928,21.666666666666668,86.01360654302121,2019
876,Player B,Team B,34,162.89394039589942,,Forward,20.0,3.0,1,4,54.59286570010267,7.355210242356071,36,8,15,5,0.7159722288473975,9,5,18.032136074471744,6.936827970121404,31.666666666666668,37.07550457955626,2022
877,Player B,Team B,29,191.44730676792847,91.83809209604505,Goalkeeper,19.0,14.0,7,1,91.46999637625156,11.39308776881164,97,8,21,3,0.6589239419101514,63,5,15.414414172144191,4.85448702390927,2.35,538.4919918980406,2021
878,Player A,Team A,29,175.07799886745087,114.89084790475565,Defender,,12.0,3,3,,7.727304448521174,45,14,5,3,0.02709599250348349,79,5,7.790750492130492,1.5649123012374004,2.1923076923076925,708.1780665018304,2021
879,Player A,Team A,34,164.01469980380216,77.88643729616014,Midfielder,22.0,13.0,0,2,63.16250507084512,6.868053524533506,41,4,15,8,0.22197216193294944,77,2,5.465426636270484,0.4137449498688939,2.4347826086956523,379.29456101946806,2019
880,Player A,Team A,27,,72.33667379110916,Goalkeeper,27.0,,7,1,,11.476697057301934,59,5,24,6,0.2310747965880714,22,3,17.969849116040205,0.0855248682196611,3.1785714285714284,276.41774559793424,2022
881,Player B,Team A,20,195.2052541373457,112.09993990859007,Goalkeeper,9.0,4.0,6,1,82.00859223101435,12.242870446376546,79,10,12,5,0.6718927435987284,16,2,10.944959806041847,4.888267347267026,3.0,202.03001411139147,2020
882,Player C,Team A,37,195.51014037655943,53.44710809858024,Goalkeeper,,4.0,2,1,52.11509305362863,7.380283067637958,77,12,9,1,0.019710537754364155,32,1,8.9579731405988,1.0027046609517696,,,2021
883,Player D,Team C,35,198.30653899235887,,Goalkeeper,2.0,12.0,2,4,89.5546932092015,10.358724663851586,31,11,26,0,0.10410858198457384,66,7,13.425094382584167,0.11319894389598395,5.666666666666667,110.06174302591947,2022
884,Player D,Team A,30,194.70821839066755,55.76831042088311,Forward,,3.0,6,3,88.53760021556809,11.636295493808568,37,10,19,9,0.7999160853731894,90,6,11.31347783713579,4.226671616723802,,,2022
885,Player A,Team A,29,160.085636773819,,Forward,13.0,,1,3,66.14713504677485,14.419167115260269,38,6,8,3,0.1785446620543336,14,7,14.774989935313355,0.33550916716177215,5.214285714285714,,2022
886,Player A,Team C,34,175.2096466565356,50.74251963592236,Midfielder,22.0,5.0,4,4,73.61436709374297,13.034332938842295,25,11,1,8,0.6527461078518747,38,5,12.256898495817705,3.5383406870219076,1.6956521739130435,279.8486769036057,2020
887,Player B,Team A,21,192.74170319622013,110.31600088479335,Defender,30.0,4.0,6,1,83.46098029076737,9.208148502477036,29,3,20,3,0.23818278104672652,98,6,15.45849710660406,3.6949045979563135,21.5,102.39328456038456,2021
888,Player D,Team B,27,174.65012023993896,,Defender,90.0,2.0,5,1,97.956192803196,13.444073438001688,40,11,15,1,0.09944139275934516,8,0,17.801349042637142,0.0,7.5,167.04742702537524,2020
889,Player A,Team A,28,184.06194025518823,50.28176951977795,Midfielder,100.0,19.0,9,2,76.00755124984795,9.416939871476693,8,9,2,7,0.24317219099945409,21,9,7.933355164336835,0.21166529805961476,6.0,180.83282086965914,2020
890,Player C,Team A,23,,,Defender,10.0,,6,1,,6.3012665249225455,31,2,21,5,0.7222669318556592,56,4,9.941493208482303,0.1559425218778815,7.636363636363637,67.32212618837283,2019
891,Player C,Team B,23,,,Forward,7.0,2.0,1,0,66.25528944108845,8.411004507305115,55,1,1,0,0.8556964681062857,46,3,11.552233798559584,0.39485874522580233,1.25,52.84339001612675,2022
892,Player A,Team B,26,196.1789570912515,93.70803412305142,Goalkeeper,22.0,,6,1,76.32459733068802,13.047240106484155,52,9,28,3,0.8302198645669916,43,9,19.430876720414574,3.1184427253187987,3.5652173913043477,207.00604360566194,2021
893,Player A,Team B,32,180.1291338154447,,Defender,,1.0,1,2,55.78077790083523,14.558047768625114,6,3,9,9,0.3971835296184548,92,2,10.480004203212278,0.5178568420775453,,,2019
894,Player D,Team B,19,178.59136823750003,168.2538598567,Goalkeeper,80.0,19.0,6,0,,14.835837545902004,75,8,24,4,0.6680851365706462,46,1,10.716497743889443,4.9393717414583485,8.444444444444445,149.3180547677793,2021
895,Player D,Team A,21,199.90054982647584,105.6727335615538,Goalkeeper,7.0,17.0,7,2,76.81566547807172,11.39094992272042,22,13,19,0,0.20498429541582097,48,8,14.802087844393418,0.3051548881510222,10.875,139.3775712670875,2022
896,Player B,Team B,22,,,Forward,11.0,9.0,9,2,,9.78341957377105,80,4,22,1,0.29314773026101326,70,7,11.287995648349238,0.4769733022043491,5.666666666666667,196.7847453366049,2021
897,Player D,Team B,34,,108.94271485238647,Goalkeeper,16.0,6.0,7,3,99.827579212607,6.620570641193424,51,0,4,8,0.8963358185211198,84,9,19.268356184594076,2.646129085571478,1.1176470588235294,288.00071678321723,2020
898,Player C,Team C,25,180.52277691453756,100.4226994128481,Defender,22.0,19.0,4,4,99.30890562101234,6.0252430729720485,20,11,7,0,0.013001923510736035,31,1,18.41703140713166,0.43438598391736294,2.0434782608695654,507.5597801198548,2022
899,Player C,Team B,25,192.5606694207972,108.0970543268723,Forward,,,6,2,61.815059784256455,10.18502205667329,75,4,11,7,0.08550853085446808,33,5,12.701131666635094,5.570027622495333,,,2021
900,Player A,Team B,39,191.0744130759313,64.03566664856213,Midfielder,18.0,9.0,7,1,66.92227768312262,12.277790851215244,85,5,3,8,0.20788625514602732,44,2,14.671628509217747,0.5710474985277858,0.05263157894736842,304.61504063172924,2019
901,Player D,Team C,29,191.54327060433883,112.22215577595378,Forward,27.0,19.0,3,3,63.73285001639758,8.239220628754996,22,12,13,1,0.026532203873819715,71,2,5.870458428254308,6.471390432863988,1.1428571428571428,794.8510178279262,2020
902,Player B,Team C,38,188.32095135991648,,Defender,19.0,15.0,1,0,59.98397756686872,11.74676727856145,68,13,22,1,0.18143543508979731,8,4,15.435957920485972,1.913338154283232,2.5,233.24624273498623,2020
903,Player C,Team A,25,170.16871316266753,50.938336997639375,Forward,5.0,5.0,6,4,57.50680066082083,10.70810399240922,17,11,26,6,0.5830415609696922,73,6,15.608013094235483,0.0,11.166666666666666,61.98842529846095,2022
904,Player C,Team C,36,,109.03741524303496,Defender,4.0,16.0,0,3,75.58720062839322,14.40748861716054,36,9,14,9,0.42142455059249795,2,6,10.387989434648121,3.116140152212248,19.4,100.13096247341602,2022
905,Player B,Team A,20,195.7377386150506,,Defender,7.0,5.0,1,2,93.62493911984517,7.095569314969553,6,12,20,8,0.8926717110769748,17,9,8.29524325437909,1.9476272060637143,2.875,116.17690412418963,2020
906,Player B,Team C,35,,95.88907381921442,Forward,,17.0,9,3,79.49337841303979,10.910584667279588,60,5,2,9,0.8174435617384409,52,0,18.72617602725525,5.675821584456674,2.8333333333333335,383.2850406749192,2022
907,Player C,Team C,38,165.21822546205576,66.20056413243972,Defender,20.0,9.0,6,1,93.63318251434325,9.13796906613921,2,12,23,8,0.34181735169787597,45,6,11.400573512076916,1.0619321814791216,3.4285714285714284,224.40858704657123,2021
908,Player C,Team A,36,199.02419874356448,135.24422499955426,Midfielder,,9.0,9,1,97.97473139584952,7.615755497478807,0,4,21,2,0.2594234334312925,37,6,14.80559157202566,0.9136727906921124,3.8095238095238093,313.25115065183314,2022
909,Player B,Team C,36,,82.66150114049336,Defender,,,0,1,69.15707104775507,8.572922947354824,59,7,14,6,0.3796924081672669,42,5,5.499931924643839,2.4493791024553446,,,2020
910,Player C,Team A,32,391.45889177679567,112.84817557209936,Midfielder,,14.0,6,4,91.78339033585614,7.945349549045958,5,4,3,5,0.5902949425148077,44,5,11.211007498652545,2.740368243883255,,,2021
911,Player A,Team C,23,195.45505538497585,60.471835930329085,Midfielder,13.0,10.0,4,3,52.61676094698721,10.276486053176868,70,10,14,7,0.26806364082287626,81,1,17.2588821652082,0.0,2.857142857142857,329.35156607666903,2022
912,Player A,Team B,33,,107.81815687084408,Defender,,6.0,2,3,74.05365763441083,10.580543054432107,90,9,24,7,0.624148907849134,38,2,10.813640006010726,3.382490615403555,2.6538461538461537,448.0572845267137,2021
913,Player B,Team C,25,,70.39119660936052,Goalkeeper,14.0,17.0,1,2,68.41482603669357,13.655400673354157,57,2,8,7,0.4094116521912404,99,2,14.047417402053153,4.106309973803671,5.2,201.53808272091672,2019
