PU_ID,Season,PlayerFatigue,MatchPressure,InjuryHistory
1814,2019,0.82,74,2
3007,2019,0.47,6,4
1983,2020,0.48,71,3
3424,2020,0.84,6,2
1617,2021,0.66,44,4
3214,2020,0.23,27,1
2161,2020,0.62,1,7
4853,2021,0.99,31,9
4505,2022,0.29,81,0
1674,2021,0.79,34,6
2099,2020,0.21,69,6
3905,2020,0.08,41,7
2425,2019,0.9,21,6
210,2022,0.55,4,2
4620,2021,0.86,94,8
1384,2022,0.66,19,0
1494,2021,0.32,15,6
142,2019,0.5,40,9
1025,2021,0.97,86,8
765,2019,0.57,79,8
4740,2021,0.34,48,6
443,2019,0.37,69,5
4676,2022,0.73,61,5
1840,2022,0.37,73,4
1487,2021,0.66,1,6
4831,2022,0.94,77,8
3071,2019,0.36,42,8
1573,2020,0.86,20,9
777,2022,0.87,56,6
3772,2020,0.55,43,2
754,2020,0.07,69,7
568,2021,0.09,46,4
1934,2022,0.08,54,9
1633,2022,0.8,8,3
550,2020,0.52,40,3
4889,2021,0.69,65,9
2704,2019,0.77,19,6
915,2020,0.44,6,1
3976,2020,0.37,25,6
4973,2022,0.71,67,1
1046,2021,0.98,4,3
2210,2020,0.64,80,6
836,2022,0.9,42,2
2466,2021,0.4,69,5
3770,2020,0.55,82,1
2714,2019,0.34,88,4
827,2022,0.35,52,9
926,2022,0.02,37,0
1616,2019,0.17,74,7
2085,2019,0.56,3,8
1919,2019,0.71,63,8
2468,2020,0.48,52,0
1384,2020,0.73,54,2
870,2022,0.37,31,7
3792,2019,0.49,77,2
1693,2020,0.15,19,3
217,2021,0.46,34,2
4023,2020,0.83,29,3
1485,2022,0.37,25,5
239,2021,0.37,70,3
1002,2021,0.74,64,4
4687,2021,0.01,32,1
3092,2021,0.4,92,9
1563,2022,0.27,31,1
1398,2022,0.95,65,7
4926,2020,0.82,13,7
2374,2019,0.74,73,3
2537,2020,0.14,97,9
931,2019,0.83,72,0
1237,2020,0.92,57,7
3567,2020,0.67,35,9
4267,2021,0.06,88,2
3232,2021,0.84,59,4
2134,2019,0.72,80,0
680,2019,0.82,16,0
4024,2019,0.41,63,8
554,2019,0.88,69,6
4883,2019,0.27,74,8
1780,2021,0.84,89,0
3532,2020,0.86,64,5
3329,2020,0.67,22,5
4793,2022,0.3,90,9
4239,2020,0.33,4,0
3650,2022,0.77,92,2
3934,2019,0.5,5,6
2358,2019,0.42,27,0
1672,2022,0.87,15,4
4613,2020,0.93,79,3
3288,2020,0.59,6,5
2652,2019,0.45,66,9
3614,2022,1.0,69,0
1489,2022,0.03,26,5
2117,2020,0.34,11,1
1808,2021,0.17,68,7
3403,2022,0.7,41,5
1218,2020,0.65,86,8
3071,2020,0.36,42,8
4509,2022,0.94,92,6
3545,2021,0.81,52,9
599,2021,0.2,13,9
130,2020,0.42,95,5
2766,2021,0.26,69,6
2994,2021,0.13,34,9
1789,2020,0.52,44,2
2471,2020,0.96,36,3
3665,2020,0.59,15,5
845,2022,0.92,77,0
1494,2021,0.42,33,7
3612,2019,0.37,16,6
1213,2021,0.79,3,7
562,2022,0.14,30,9
4347,2019,0.12,98,8
4681,2020,0.86,51,1
2778,2022,0.45,92,0
4897,2019,0.33,59,2
3923,2019,0.85,28,2
4253,2022,0.23,57,5
1205,2021,0.74,92,0
817,2022,0.19,29,5
4330,2021,0.28,85,3
3971,2021,0.67,66,8
393,2020,0.1,98,9
1192,2022,0.72,62,3
3378,2021,0.81,87,7
898,2020,0.44,59,8
667,2022,0.94,4,9
4711,2020,0.46,64,7
3581,2022,0.84,90,7
1076,2021,0.38,48,9
2599,2019,0.13,22,4
1818,2021,0.44,71,9
961,2019,0.6,64,6
4387,2021,0.35,64,4
2377,2020,0.79,15,3
2679,2020,0.37,67,1
1852,2022,0.86,73,3
4588,2022,0.88,49,6
1241,2022,0.78,5,0
228,2022,0.89,93,5
3004,2020,0.57,42,3
4310,2021,0.74,1,9
3334,2020,0.85,59,0
4590,2021,0.24,8,1
1442,2019,0.67,35,3
3340,2021,0.59,72,7
3287,2022,0.8,51,9
1517,2021,0.9,81,0
2802,2021,0.94,81,6
2048,2019,0.11,31,5
1301,2021,0.86,23,4
1861,2019,0.63,13,7
653,2021,0.98,79,5
1526,2022,0.28,36,0
143,2022,0.84,60,1
3039,2019,0.51,65,6
486,2022,0.74,19,9
3075,2020,0.08,79,1
3975,2020,0.09,30,7
1405,2020,0.47,61,6
3376,2020,0.76,10,0
2133,2021,0.72,63,6
1915,2019,0.72,19,6
4536,2020,0.43,9,9
2593,2019,0.52,52,0
3214,2021,0.23,27,1
2559,2019,0.07,81,4
4099,2019,0.03,73,4
2584,2019,0.06,34,8
1277,2019,0.91,68,3
3955,2020,0.67,54,7
2415,2019,0.96,45,7
4296,2019,0.73,99,8
3594,2021,0.81,58,4
3401,2020,0.09,55,1
4081,2022,0.23,8,4
919,2020,0.14,58,2
3593,2021,0.8,70,7
4764,2019,0.54,24,9
2038,2021,0.23,32,7
2325,2019,0.97,60,3
2129,2020,0.37,36,0
795,2021,0.19,37,5
2373,2022,0.43,82,0
1896,2021,0.62,17,1
4731,2019,0.07,52,8
3674,2022,0.06,30,8
1332,2019,0.33,68,7
887,2022,0.24,98,6
1340,2021,0.26,56,7
454,2021,0.39,9,8
2164,2019,0.47,89,7
2782,2019,0.98,20,1
1216,2020,0.25,48,4
4027,2022,0.16,13,5
4310,2019,0.74,1,9
2230,2019,0.74,60,4
1456,2022,0.6,44,4
3928,2020,0.69,80,7
3601,2019,0.86,47,2
24,2021,0.46,31,2
4820,2021,0.28,24,1
4783,2022,0.29,47,4
2573,2022,0.48,93,4
2116,2020,0.92,39,9
2960,2021,0.2,68,9
845,2021,0.92,77,0
4217,2019,0.5,59,2
363,2022,0.55,60,2
3489,2021,0.06,36,7
71,2022,0.47,31,6
3546,2021,0.49,67,4
2988,2020,0.72,59,8
2542,2020,0.85,18,4
1601,2019,0.86,12,0
251,2020,0.04,72,7
4358,2020,0.57,13,3
4924,2020,0.05,92,7
1136,2021,0.46,41,0
2635,2020,0.67,20,1
3153,2019,0.43,40,7
1085,2019,0.18,66,1
4947,2019,0.74,40,2
1915,2021,0.97,2,1
426,2022,0.62,55,5
529,2020,0.8,82,2
3023,2022,0.48,3,0
3816,2019,0.36,92,9
2991,2020,0.8,63,0
3471,2022,0.78,82,0
4968,2022,0.96,16,0
2700,2021,0.43,65,0
1053,2020,0.66,89,1
1615,2022,0.68,69,9
3322,2019,0.03,71,3
642,2022,0.21,2,1
1967,2020,0.6,88,2
1732,2022,0.53,67,2
3193,2021,0.33,46,4
484,2020,0.58,9,4
4656,2022,0.45,18,2
462,2019,0.36,20,4
1809,2022,0.1,36,5
3213,2020,0.21,2,9
4605,2019,0.45,8,3
2306,2021,0.69,33,9
3446,2019,0.13,39,9
4711,2019,0.46,64,7
4318,2021,0.41,17,6
1601,2019,0.59,51,2
3769,2021,0.12,76,2
2113,2019,0.89,79,5
3790,2019,0.41,23,7
4337,2022,0.9,21,3
3452,2019,0.68,30,3
3293,2021,0.54,1,1
1986,2022,0.73,35,9
850,2020,0.07,19,6
3980,2019,0.45,17,8
2121,2021,0.51,22,1
1701,2020,0.43,67,5
4569,2022,0.86,17,7
2032,2022,0.46,8,6
3556,2021,0.4,16,0
3378,2022,0.86,39,2
1711,2022,0.06,78,5
3303,2020,0.76,62,5
2475,2020,0.87,29,1
1925,2022,0.25,89,2
1521,2020,0.93,52,6
805,2019,0.74,6,2
604,2021,0.12,44,9
3872,2020,0.24,64,4
2719,2021,0.02,83,1
3813,2019,0.61,16,4
4711,2021,0.46,64,7
4986,2019,0.69,35,7
560,2021,0.74,62,3
2635,2019,0.67,20,1
393,2021,0.1,98,9
778,2020,0.72,88,8
196,2021,0.73,56,1
2235,2019,0.1,75,1
2820,2019,0.0,76,3
1200,2019,0.76,15,3
4613,2019,0.11,22,4
958,2020,0.17,88,9
462,2022,0.75,92,3
2049,2022,0.91,13,3
339,2019,0.49,33,5
3856,2021,0.35,59,5
2173,2020,0.86,22,6
1791,2019,0.74,31,4
386,2020,0.42,48,7
3859,2019,0.81,26,9
2070,2021,0.9,67,8
3582,2019,0.43,74,6
1606,2020,0.07,39,4
4970,2021,0.48,98,1
3641,2020,0.01,41,2
2373,2021,0.43,82,0
1991,2022,0.7,58,4
656,2021,0.28,38,1
862,2022,0.52,95,8
104,2019,0.91,20,5
238,2020,0.82,97,3
1520,2019,0.46,40,0
649,2021,0.29,69,4
2686,2019,0.56,9,1
1237,2019,0.47,62,2
3352,2019,0.91,65,4
3634,2019,0.03,34,5
3412,2020,0.02,67,2
3008,2021,0.67,47,0
1808,2019,0.17,68,7
3367,2020,0.05,21,2
3667,2019,0.27,85,8
4582,2019,0.92,89,9
1316,2019,0.66,11,4
1037,2019,0.72,86,1
4233,2019,0.65,31,0
3364,2020,0.48,60,8
984,2021,0.18,47,7
916,2021,0.42,63,2
568,2022,0.29,28,0
894,2020,0.82,33,5
4940,2022,0.41,3,1
2473,2022,0.09,52,1
2380,2019,0.14,46,6
1606,2022,0.2,26,0
4941,2020,0.1,20,1
1462,2020,0.11,45,6
4227,2022,0.16,2,4
1276,2021,0.24,18,4
3211,2020,0.02,53,8
1922,2020,0.62,65,6
1415,2019,0.58,13,5
4931,2022,0.34,57,1
1013,2020,0.04,69,4
4652,2021,0.48,57,6
2336,2020,0.81,60,8
2117,2021,0.34,11,1
4475,2021,0.48,33,0
1370,2022,0.97,70,8
3111,2019,0.65,91,3
3107,2019,0.01,60,6
1630,2020,0.76,65,7
3204,2022,0.68,10,7
4897,2021,0.3,48,2
3187,2022,0.47,17,3
3068,2019,0.25,88,0
2014,2019,0.53,23,9
1864,2019,0.53,69,3
446,2019,0.99,30,3
2860,2019,0.53,99,3
640,2021,0.09,98,0
2435,2022,0.38,24,5
2679,2022,0.37,67,1
3991,2019,0.45,49,4
2531,2022,0.83,46,6
2973,2019,0.73,19,7
2965,2020,0.7,75,3
1129,2022,0.87,8,3
3141,2021,0.93,34,8
315,2021,0.7,51,1
76,2019,0.92,60,6
3210,2021,0.16,75,9
2596,2021,0.62,99,0
2789,2019,0.89,80,8
73,2021,0.89,64,0
2257,2019,0.48,63,6
2624,2022,0.38,25,2
3498,2021,0.87,38,3
4681,2019,0.25,75,9
3903,2019,0.25,60,1
3341,2022,0.46,73,5
727,2021,0.03,6,7
3650,2021,0.69,46,3
2615,2021,0.7,36,6
2831,2022,0.66,48,1
1819,2019,0.38,14,1
3444,2020,0.98,87,5
1908,2020,0.06,85,8
4417,2022,0.26,8,8
34,2022,0.5,68,2
2032,2021,0.46,8,6
1896,2019,0.62,17,1
3893,2021,0.72,18,8
3141,2020,0.57,40,6
872,2020,0.64,86,4
1540,2019,0.4,42,8
2055,2019,0.67,64,3
4243,2021,0.35,10,2
3652,2019,0.99,56,6
212,2019,0.8,30,2
2105,2019,0.32,4,9
3207,2021,0.11,33,9
2509,2021,0.89,62,1
3271,2021,0.01,25,0
3529,2021,0.44,55,8
88,2022,0.89,17,7
643,2019,0.33,28,7
1989,2021,0.73,99,3
3852,2022,0.08,40,0
2953,2020,0.88,36,8
2440,2022,0.98,40,6
539,2022,0.54,60,4
4337,2019,0.9,21,3
1616,2019,0.89,4,3
1518,2019,0.35,68,6
448,2019,0.38,54,7
3114,2019,0.43,98,6
919,2021,0.14,58,2
2578,2022,0.36,81,9
4411,2022,0.0,83,8
1048,2021,0.87,7,3
4820,2021,0.69,11,2
4800,2020,0.12,50,2
4511,2019,0.47,65,7
1116,2019,0.09,65,8
2160,2022,0.65,53,6
3082,2022,0.28,93,5
3315,2019,0.08,38,5
3077,2022,0.11,95,8
1577,2021,0.64,50,9
1923,2022,0.76,50,4
886,2022,0.65,38,5
3864,2020,0.11,65,1
2930,2021,0.59,58,1
3830,2022,0.38,59,2
4279,2019,0.84,15,1
777,2019,0.72,73,9
4703,2020,0.5,88,0
9,2019,0.71,81,5
2092,2020,0.2,1,8
3667,2021,0.63,38,0
3640,2020,0.46,94,2
4395,2021,0.03,87,8
986,2019,0.48,1,8
3023,2021,0.37,79,7
3282,2022,0.92,54,3
4264,2022,0.66,35,1
1978,2019,0.48,76,1
4552,2022,0.4,73,7
3599,2021,0.66,84,1
4480,2021,0.16,31,4
4982,2019,0.4,58,6
3106,2019,0.72,7,0
1804,2022,0.81,75,1
2993,2020,0.4,87,6
2045,2019,0.72,35,2
1751,2022,0.22,6,6
4276,2022,0.14,12,5
2884,2022,0.07,79,7
1396,2021,0.96,9,2
1489,2020,0.45,1,9
1518,2020,0.24,88,2
4582,2020,0.92,89,9
3403,2019,0.34,2,3
4563,2020,0.05,88,5
1023,2021,0.44,28,6
1499,2021,0.86,20,4
1334,2021,0.97,36,6
888,2019,0.1,8,0
1248,2019,0.21,7,4
3481,2021,0.57,89,8
1162,2020,0.04,58,0
3558,2019,0.08,33,9
1744,2021,0.42,21,1
3856,2019,0.61,11,9
3772,2019,0.55,43,2
4070,2020,0.85,29,6
770,2019,0.11,59,8
4117,2022,0.82,82,8
364,2020,0.94,45,0
3447,2020,0.63,87,3
4931,2022,0.59,86,6
4308,2019,0.83,88,6
2892,2022,0.72,79,0
2308,2020,0.91,45,9
3428,2020,0.86,76,3
2759,2022,0.06,81,2
3011,2019,0.38,82,2
2898,2022,0.06,24,7
1478,2020,0.8,92,2
1614,2021,0.33,14,6
4546,2022,0.01,19,6
217,2019,0.46,34,2
4297,2021,0.15,98,2
2242,2022,0.92,56,1
4985,2019,0.26,87,3
1663,2019,0.5,32,5
1588,2021,0.43,87,5
1658,2021,0.69,67,0
2653,2020,0.05,94,5
513,2020,0.87,60,0
2201,2022,0.11,78,0
832,2021,0.77,46,4
4034,2019,0.57,17,2
2603,2022,0.85,87,2
1729,2022,0.62,80,8
1286,2021,0.09,59,5
1018,2020,0.92,52,1
2413,2021,0.13,83,1
1519,2021,0.4,47,0
3479,2020,0.03,17,3
267,2019,0.44,97,2
2304,2022,0.93,71,5
3833,2022,0.26,34,6
4831,2020,0.74,61,5
4731,2019,0.12,52,2
4797,2021,0.36,32,5
3961,2022,0.39,79,7
4694,2021,0.19,65,1
2917,2021,0.04,88,2
1194,2020,0.05,31,0
2589,2020,0.71,45,3
4325,2019,0.47,91,0
1560,2022,0.35,81,9
1099,2021,0.35,49,5
3438,2022,0.93,40,5
816,2020,0.24,50,5
1085,2020,0.47,90,0
1899,2021,0.78,50,0
2949,2019,0.93,79,9
969,2019,0.48,8,9
4125,2021,0.68,8,6
2992,2019,0.23,51,1
1073,2019,0.6,39,9
2535,2020,0.77,99,3
46,2019,0.31,64,4
132,2022,0.57,30,9
3956,2022,0.93,30,1
1099,2019,0.49,65,9
3755,2019,0.04,58,4
866,2022,0.52,24,2
1042,2022,0.04,54,0
3531,2022,0.8,89,6
4907,2022,0.8,70,1
3002,2019,0.25,94,4
3642,2022,0.36,54,9
1925,2019,0.25,89,2
1129,2020,0.87,8,3
1560,2022,0.53,72,7
4455,2021,0.32,17,8
2246,2021,0.05,94,2
4473,2022,0.8,17,0
3734,2022,0.97,20,1
539,2020,0.54,60,4
3109,2020,0.61,5,6
531,2021,1.0,41,8
2559,2020,0.5,56,5
1890,2021,0.1,82,2
3673,2022,0.11,97,2
886,2019,0.65,38,5
3347,2022,0.2,12,1
282,2021,0.38,50,6
2590,2022,0.22,97,6
2155,2021,0.79,83,8
4605,2021,0.24,24,7
1277,2021,0.99,51,9
2915,2021,0.66,16,3
588,2021,0.13,4,3
3561,2021,0.82,73,9
2791,2020,0.9,74,7
2403,2020,0.31,1,0
3484,2021,0.58,12,0
3113,2022,0.08,80,8
2167,2022,0.13,66,0
4820,2022,0.69,11,2
4044,2020,0.82,11,8
1118,2020,0.27,20,4
956,2019,0.52,52,0
746,2020,0.16,52,2
2273,2021,0.65,14,2
597,2019,0.17,21,6
2344,2021,0.94,36,3
3652,2020,0.99,56,6
2114,2019,0.07,83,4
745,2020,0.9,51,7
3844,2022,0.16,71,6
2710,2021,0.77,56,0
2920,2020,0.33,25,1
4745,2021,0.05,46,7
914,2022,0.04,19,5
1332,2020,0.33,68,7
3841,2019,0.03,31,7
3937,2020,0.16,78,7
4056,2022,0.82,82,6
1189,2022,0.55,70,3
2355,2021,0.12,43,3
2456,2020,1.0,52,6
1997,2020,0.34,2,2
4959,2019,0.75,14,7
1881,2022,0.87,56,7
4985,2020,0.48,73,3
3198,2019,0.1,74,9
786,2022,0.58,26,8
405,2022,0.77,60,4
1162,2019,0.04,58,0
441,2020,0.99,89,5
1892,2019,0.61,13,7
362,2021,0.86,58,3
3645,2022,0.15,82,8
2022,2020,0.96,7,8
3849,2019,0.07,7,9
4781,2022,0.54,72,4
3838,2021,0.44,22,8
80,2021,0.86,55,8
1041,2019,0.67,98,5
2831,2019,0.66,48,1
836,2021,0.9,42,2
3666,2020,0.84,32,4
2752,2019,0.26,25,7
4757,2022,0.78,21,3
1561,2021,0.24,19,0
1256,2019,0.09,1,1
3972,2021,0.81,93,7
4822,2020,0.94,4,2
4523,2020,0.62,89,2
2407,2019,0.0,80,2
3378,2020,0.09,7,7
3653,2021,0.17,98,8
1512,2019,0.96,86,5
1186,2021,0.69,37,2
3707,2020,0.28,80,6
3420,2022,0.76,23,9
1616,2022,0.17,74,7
1914,2020,0.65,12,7
2720,2021,0.19,70,7
2073,2020,0.28,84,1
3786,2020,0.22,48,5
2719,2020,0.02,83,1
2565,2020,0.3,89,9
2870,2021,0.89,48,3
1577,2021,0.24,30,1
3023,2020,0.37,79,7
4454,2022,0.71,28,4
3935,2022,0.12,43,6
2122,2022,0.97,3,6
473,2022,0.43,84,0
3099,2019,0.3,13,5
4267,2020,0.06,88,2
1601,2021,0.59,51,2
2841,2022,0.61,44,4
2257,2019,0.43,89,3
4046,2022,0.33,13,3
4501,2022,0.18,47,4
3130,2020,0.43,44,3
3841,2020,0.03,31,7
3669,2021,0.52,87,7
2043,2022,0.51,86,5
2630,2022,0.63,16,7
3206,2021,0.86,73,6
3365,2019,0.98,96,0
4303,2022,0.41,89,0
1030,2021,0.04,77,3
2308,2021,0.86,68,2
2668,2021,0.39,42,2
68,2020,0.07,46,3
1822,2022,0.62,85,5
4788,2020,1.0,66,9
4594,2019,0.85,70,9
4494,2020,0.74,73,5
2720,2022,0.9,52,4
2143,2020,0.57,54,6
2266,2019,0.59,39,6
1667,2020,0.93,83,4
1575,2020,0.1,93,3
2680,2020,0.27,61,8
2544,2021,0.32,19,4
1930,2019,0.58,86,5
2566,2020,0.23,57,4
1814,2021,0.99,32,0
4271,2021,0.3,38,0
2647,2020,0.5,35,9
3709,2019,0.25,54,9
1903,2019,0.04,17,3
1563,2019,0.83,10,8
4203,2019,0.94,8,0
2202,2019,0.26,99,5
2295,2021,0.43,67,1
287,2022,0.26,82,8
247,2019,0.97,72,5
1297,2021,0.19,49,5
1928,2022,0.05,59,4
1526,2019,0.28,36,0
86,2021,0.73,34,4
929,2019,0.26,31,5
4004,2021,0.67,23,2
1684,2022,0.73,53,0
386,2019,0.42,48,7
2147,2019,0.36,29,7
3128,2022,0.17,67,3
3194,2022,0.78,7,4
2232,2020,0.9,41,1
900,2021,0.21,44,2
3720,2019,0.34,66,6
898,2020,0.01,31,1
1682,2020,0.65,44,2
4650,2019,0.95,88,3
1388,2021,0.97,13,6
2980,2020,0.44,76,8
1868,2020,0.13,84,9
3866,2021,0.41,15,9
2861,2021,0.01,51,0
2951,2019,0.37,86,2
1625,2019,0.69,61,9
2773,2020,0.27,27,9
4050,2020,0.37,28,2
3845,2020,0.55,71,1
2944,2020,0.18,43,2
408,2022,0.77,47,0
2936,2019,0.78,7,4
2149,2021,0.99,36,0
3878,2022,0.56,20,1
3113,2020,0.08,80,8
3403,2019,0.7,41,5
4147,2020,0.55,83,8
2739,2022,0.12,90,9
0,2021,0.37,55,0
33,2020,0.54,32,3
1423,2021,0.41,1,4
4759,2020,0.71,84,5
1423,2020,0.15,25,0
230,2022,0.14,16,7
1903,2022,0.04,17,3
140,2022,0.96,81,5
4703,2019,0.21,42,0
2621,2021,0.39,47,8
1423,2020,0.41,1,4
2455,2022,0.11,38,0
3856,2021,0.61,11,9
4304,2022,0.23,70,5
1989,2019,0.73,99,3
3923,2020,0.85,28,2
1258,2022,0.8,26,6
2121,2020,0.51,22,1
3924,2019,0.99,63,1
730,2021,0.16,47,7
2260,2019,0.77,93,3
1884,2020,0.86,83,6
1816,2022,0.51,70,2
2644,2022,0.05,94,5
2929,2021,0.65,72,9
3684,2019,0.68,38,3
541,2021,0.31,85,4
3375,2019,0.78,86,0
4013,2020,0.01,75,9
3702,2021,0.45,80,4
3781,2019,0.28,43,9
592,2019,0.68,6,0
4199,2019,0.68,36,4
2486,2022,0.48,30,8
4512,2021,0.26,49,8
4738,2022,0.58,90,6
3802,2021,0.82,15,8
4898,2020,0.09,88,5
3079,2021,0.94,25,2
1773,2020,0.96,95,9
49,2021,0.18,26,6
1386,2021,0.77,97,4
3351,2022,0.53,97,3
3992,2022,0.62,51,0
2789,2019,0.99,14,2
1364,2022,0.73,69,3
4414,2022,0.41,52,5
2989,2022,0.86,91,4
2525,2022,0.09,43,8
4245,2020,0.93,50,5
3288,2021,0.9,79,1
2540,2021,0.66,16,7
1232,2022,0.61,36,8
4567,2020,0.22,52,0
659,2019,0.57,43,2
4320,2022,0.58,3,2
4504,2019,0.05,53,5
1503,2019,0.34,94,4
4916,2022,0.27,96,8
1943,2021,0.53,81,2
4409,2021,0.55,23,6
2945,2022,0.1,34,9
3913,2021,0.98,94,6
140,2020,0.21,71,8
1488,2020,0.31,38,7
3954,2022,0.23,91,8
211,2022,0.27,90,6
1808,2020,0.17,68,7
1157,2019,0.24,83,3
2428,2020,0.57,82,5
2889,2019,0.71,60,0
3187,2020,0.05,21,7
2242,2019,0.92,56,1
3581,2019,0.84,90,7
1118,2022,0.72,82,7
2379,2021,0.8,49,8
1299,2022,0.71,9,5
2780,2022,0.94,41,5
982,2022,0.11,46,7
1980,2022,0.19,13,7
4345,2022,0.35,59,0
2378,2019,0.45,48,3
2721,2021,0.78,1,1
3117,2020,0.13,14,8
1759,2021,0.55,86,1
1030,2021,0.67,72,6
3990,2022,0.08,42,8
946,2020,0.14,48,1
1047,2020,0.02,43,6
4730,2019,0.12,75,3
3921,2020,0.4,30,7
1784,2021,0.42,44,2
1990,2021,0.77,7,5
4983,2020,0.84,52,5
309,2021,0.27,53,1
217,2021,0.75,31,5
3545,2021,0.09,86,3
2160,2019,0.65,53,6
2698,2019,0.5,22,3
4320,2020,0.58,3,2
426,2020,0.62,55,5
134,2021,0.55,5,4
3419,2020,0.01,41,6
1252,2021,0.12,12,7
441,2022,0.99,89,5
1501,2019,0.6,24,6
1040,2022,0.42,39,6
50,2019,0.97,92,7
2901,2021,0.77,33,5
1860,2022,0.94,6,3
2108,2019,0.28,51,2
3307,2022,0.07,74,3
1981,2022,0.8,16,2
445,2022,0.95,23,0
1223,2021,0.09,37,4
4514,2021,0.69,10,6
3831,2022,0.81,20,8
4384,2021,0.33,7,7
4721,2021,0.14,47,0
3672,2021,0.72,11,7
2218,2020,0.4,59,5
1380,2020,0.94,80,2
904,2021,0.42,2,6
3128,2022,0.95,65,3
628,2022,0.35,39,8
3063,2022,0.62,33,5
836,2020,0.92,32,1
4303,2019,0.59,93,3
3704,2019,0.67,49,4
2925,2019,0.72,86,1
1841,2020,0.75,89,4
2845,2022,0.36,22,6
3989,2020,0.11,22,3
4072,2022,0.67,9,9
1505,2022,0.4,32,1
4544,2022,0.4,60,8
577,2020,0.93,97,4
3855,2020,0.2,9,9
3349,2022,0.6,61,1
1768,2019,0.11,79,3
3231,2020,0.21,88,4
2358,2019,0.65,77,3
2672,2022,0.71,55,6
183,2022,0.88,18,8
3081,2020,0.88,51,3
3163,2020,0.5,96,2
1494,2022,0.32,15,6
1393,2021,0.48,88,5
4357,2019,0.57,79,9
3446,2019,0.8,2,1
1637,2022,0.15,93,1
4036,2022,0.98,96,5
654,2022,0.43,94,9
3035,2019,0.59,16,4
575,2021,0.95,21,6
864,2021,0.4,50,4
2588,2019,0.24,46,6
604,2019,0.31,98,0
1564,2019,0.35,32,0
2278,2021,0.6,95,1
2095,2019,0.29,79,7
1719,2021,0.24,99,9
1907,2021,0.37,87,4
2105,2021,0.52,54,6
2938,2022,0.95,95,9
491,2020,0.62,24,3
3622,2020,0.22,82,7
806,2020,0.17,76,2
155,2022,0.3,15,8
1304,2021,0.71,15,1
2575,2020,0.68,17,9
2258,2020,0.6,48,7
3269,2020,0.16,65,7
686,2021,0.94,56,7
1930,2022,0.21,93,0
473,2021,0.89,61,5
883,2021,0.1,66,7
4050,2021,0.08,21,5
4731,2022,0.39,13,5
3538,2020,0.67,93,4
3738,2021,0.65,7,3
1459,2020,0.7,18,5
3924,2021,0.99,63,1
2232,2021,0.9,41,1
2870,2020,0.89,48,3
3757,2022,0.34,42,1
3417,2021,0.65,33,5
4369,2020,0.57,42,0
1455,2020,0.66,78,8
3512,2021,0.98,39,7
4089,2020,0.71,84,8
4587,2020,0.13,57,6
55,2022,0.92,30,9
4611,2021,0.06,53,1
1395,2022,0.77,6,0
463,2022,0.58,22,3
4359,2022,0.18,43,4
4911,2019,0.55,52,7
1654,2022,0.09,92,8
1002,2021,0.19,54,6
3330,2020,0.15,18,0
1790,2019,0.15,22,9
2146,2019,0.46,35,1
4678,2019,0.79,74,8
3772,2021,0.55,43,2
1649,2021,0.71,24,6
879,2021,0.22,77,2
4357,2020,0.57,79,9
1130,2020,0.04,68,5
700,2022,0.46,68,1
3557,2020,0.49,14,8
2707,2019,0.27,82,6
1448,2019,0.94,55,8
525,2021,0.47,87,2
426,2021,0.44,26,9
2944,2021,0.18,43,2
2536,2021,0.37,74,2
4732,2022,0.56,32,7
3024,2019,0.26,46,3
2680,2022,0.41,38,9
4552,2019,0.81,77,3
4821,2021,0.29,29,0
1316,2019,0.89,38,4
4494,2021,0.74,73,5
739,2020,0.72,88,3
4897,2020,0.33,59,2
2809,2021,0.38,63,3
3849,2020,0.07,7,9
2655,2019,0.57,21,3
1147,2019,0.66,62,0
4625,2020,0.99,40,9
3796,2022,0.6,89,8
2257,2020,0.43,89,3
2535,2022,0.77,99,3
1326,2021,0.83,65,4
161,2019,0.63,23,9
1399,2020,0.23,58,4
839,2021,0.63,84,2
4215,2020,0.68,58,8
4276,2019,0.14,12,5
1065,2020,0.74,62,3
4914,2021,0.17,57,3
4837,2019,0.41,71,8
1021,2022,0.33,62,8
4404,2019,0.73,96,0
4071,2020,0.68,97,0
3157,2022,0.06,93,5
1736,2020,0.53,11,2
4809,2019,0.86,20,3
3912,2022,0.13,44,4
2300,2021,0.8,60,4
3485,2020,0.59,93,9
2130,2020,0.16,65,4
947,2019,0.9,55,1
4181,2022,0.44,73,1
362,2020,0.46,6,5
3787,2022,0.26,81,0
1888,2022,0.73,12,3
1275,2020,0.73,69,3
2246,2020,0.66,36,9
4338,2022,0.38,21,3
1099,2019,0.35,49,5
960,2022,0.08,36,0
1164,2022,0.34,42,7
3964,2021,0.01,45,6
1900,2022,0.58,34,6
4092,2021,0.73,39,4
2387,2022,0.21,4,3
1787,2020,0.61,49,1
2938,2020,0.95,9,3
387,2019,0.87,32,5
2620,2020,0.95,34,2
1563,2021,0.27,31,1
1890,2020,0.1,82,2
2227,2021,0.6,68,2
4601,2021,0.06,64,4
1989,2019,0.55,59,0
2453,2021,0.35,29,5
646,2019,0.59,79,2
1695,2022,0.07,23,6
705,2020,0.99,74,8
4334,2022,0.38,20,2
4232,2019,0.47,90,3
1513,2020,0.59,46,6
327,2020,0.61,23,1
4536,2021,0.43,9,9
1809,2021,0.1,36,5
4813,2020,0.72,39,1
880,2021,0.86,46,2
2364,2021,0.58,29,7
2085,2020,0.08,68,5
