PU_ID,Team,Season,Goals,Assists,YellowCards,RedCards,PassCompletionRate,DistanceCovered,Sprints,ShotsOnTarget,TacklesWon,CleanSheets
3831,Team B,2019,20.0,16.0,3,1,94.1,5.6,97,0,21,2
3832,Team B,2020,5.0,11.0,5,4,64.98,8.62,40,12,8,4
3833,Team C,2020,23.0,11.0,8,3,65.46,11.16,53,0,15,8
3836,Team A,2020,24.0,13.0,4,3,71.4,12.45,48,8,29,2
3837,Team A,2020,27.0,6.0,4,4,77.62,8.56,62,4,9,0
3841,Team B,2022,27.0,16.0,4,2,93.41,12.02,76,10,21,2
3844,Team B,2020,20.0,18.0,3,1,97.36,10.99,87,10,8,9
3845,Team A,2019,180.0,16.0,6,4,73.95,10.14,46,1,1,6
3849,Team C,2022,3.0,2.0,4,2,62.17,13.95,29,13,27,8
3850,Team C,2020,9.0,14.0,6,2,60.46,12.24,4,2,3,6
3852,Team A,2019,7.0,14.0,8,0,72.61,13.33,71,5,21,6
3854,Team B,2022,11.0,2.0,8,4,77.77,11.34,38,14,3,2
3856,Team B,2022,8.0,13.0,9,4,116.38,10.75,42,10,8,4
3860,Team C,2019,8.0,9.0,4,1,96.96,14.69,27,13,20,9
3862,Team B,2021,1.0,12.0,8,1,89.34,5.28,75,5,24,6
3863,Team B,2021,1.0,1.0,8,2,59.96,10.94,91,2,8,7
3864,Team A,2021,17.0,19.0,8,1,70.52,14.54,89,2,24,7
3866,Team B,2020,210.0,6.0,3,0,77.06,13.4,18,4,6,3
3869,Team B,2022,17.0,17.0,1,3,83.34,10.13,8,8,23,0
3870,Team A,2019,26.0,7.0,7,4,52.36,9.36,40,8,16,5
3871,Team B,2020,5.0,9.0,6,2,67.56,7.52,49,11,17,0
3873,Team A,2021,24.0,2.0,4,3,75.39,7.1,73,13,28,0
3878,Team B,2021,13.0,18.0,8,3,52.77,13.88,6,2,20,7
3880,Team B,2020,12.0,11.0,6,2,70.49,12.39,53,9,23,3
3881,Team C,2021,1500.0,1.0,0,4,77.9,6.83,69,4,18,8
3885,Team B,2019,18.0,13.0,1,0,99.9,6.25,42,2,3,7
3886,Team B,2021,28.0,17.0,0,0,79.77,10.56,4,10,28,0
3887,Team B,2022,2.0,6.0,3,2,97.03,8.66,18,3,29,2
3894,Team C,2019,200.0,1.0,8,0,51.46,12.63,65,13,28,4
3895,Team A,2022,10.0,4.0,0,3,94.65,9.45,9,11,2,2
3899,Team A,2021,10.0,1.0,3,2,74.68,11.0,94,11,23,0
3900,Team B,2020,7.0,4.0,4,3,76.04,9.2,74,11,10,9
3903,Team A,2022,19.0,18.0,4,1,67.39,14.46,20,13,25,8
3904,Team A,2020,5.0,2.0,3,4,51.58,12.72,36,10,15,2
3905,Team B,2022,6.0,18.0,8,2,83.83,5.88,13,12,20,6
3906,Team C,2021,20.0,14.0,7,2,91.49,5.06,57,1,17,8
3908,Team B,2021,6.0,7.0,6,0,83.72,14.44,56,8,5,1
3910,Team B,2022,9.0,0.0,4,1,79.49,13.39,69,7,15,7
3912,Team B,2022,90.0,16.0,0,0,67.53,13.27,79,4,18,4
3913,Team B,2020,210.0,15.0,5,4,97.67,5.34,59,9,19,7
3914,Team A,2022,10.0,12.0,9,3,54.88,9.27,22,11,15,3
3916,Team A,2019,16.0,2.0,9,1,56.0,14.82,37,10,25,3
3917,Team B,2020,10.0,5.0,3,4,89.94,8.0,79,2,13,4
3921,Team B,2022,25.0,14.0,8,0,73.01,13.78,31,9,12,6
3924,Team A,2020,4.0,5.0,9,4,99.75,11.54,4,7,3,1
3925,Team C,2021,19.0,8.0,5,4,50.93,13.51,71,1,17,4
3926,Team A,2019,80.0,13.0,8,4,84.8,14.26,49,11,14,1
3928,Team B,2019,20.0,5.0,4,1,76.8,9.99,82,4,28,1
3934,Team B,2019,110.0,1.0,3,0,97.88,10.92,58,9,8,5
3936,Team C,2020,21.0,13.0,4,0,65.36,11.55,47,7,22,7
3937,Team B,2019,29.0,13.0,1,2,61.97,5.17,27,1,13,6
3939,Team B,2022,8.0,4.0,9,1,64.82,10.93,91,9,5,5
3941,Team A,2021,18.0,10.0,8,1,91.72,14.09,30,10,22,7
3944,Team A,2021,16.0,11.0,4,0,54.51,6.07,92,9,8,9
3947,Team B,2022,0.0,13.0,1,1,68.05,6.7,22,2,16,5
3948,Team A,2019,27.0,6.0,1,4,80.55,13.2,79,3,25,3
3950,Team A,2022,12.0,3.0,3,0,70.7,6.78,72,6,8,9
3954,Team B,2020,9.0,5.0,8,0,80.18,9.02,44,2,25,2
3956,Team C,2021,21.0,0.0,2,0,69.98,9.8,9,12,5,5
3957,Team B,2020,20.0,15.0,5,1,87.1,8.08,90,4,21,1
3961,Team A,2020,3.0,1.0,0,4,85.1,5.92,0,2,29,1
3963,Team B,2022,12.0,3.0,6,1,64.0,6.59,42,14,27,2
3964,Team C,2019,26.0,8.0,9,1,99.05,14.82,96,0,3,2
3967,Team B,2022,24.0,13.0,5,2,67.89,11.56,95,5,10,7
3971,Team A,2020,10.0,4.0,9,2,58.91,14.8,95,8,15,1
3973,Team A,2019,27.0,11.0,2,3,52.17,12.7,19,12,12,3
3975,Team A,2022,13.0,18.0,8,4,97.05,7.81,35,7,13,5
3976,Team C,2021,29.0,4.0,7,3,97.47,10.6,37,9,0,3
3977,Team B,2019,23.0,6.0,7,0,92.33,9.13,55,14,10,9
3990,Team A,2021,11.0,0.0,6,3,77.19,13.48,61,6,12,6
3992,Team A,2019,18.0,7.0,0,2,91.25,8.77,16,1,18,9
3993,Team C,2021,5.0,5.0,4,3,62.67,10.03,76,0,14,2
3994,Team B,2019,13.0,13.0,6,2,59.42,10.47,45,6,28,8
3995,Team A,2020,2.0,19.0,0,0,59.28,14.43,40,7,0,3
4005,Team A,2020,8.0,3.0,0,4,76.97,7.67,98,0,9,1
4008,Team B,2020,21.0,13.0,4,0,75.09,12.16,57,13,20,5
4011,Team C,2021,18.0,11.0,7,1,60.99,13.4,27,11,28,7
4012,Team A,2022,13.0,8.0,7,2,83.29,8.81,28,14,17,5
4013,Team B,2022,17.0,9.0,1,3,91.68,13.37,95,3,15,7
4015,Team B,2021,28.0,19.0,6,2,81.12,12.69,90,5,15,9
4016,Team A,2020,180.0,1.0,8,1,56.54,5.84,73,8,25,9
4017,Team A,2020,50.0,15.0,8,0,106.56,9.68,81,3,14,8
4020,Team B,2019,10.0,9.0,3,1,110.02,8.51,54,7,20,7
4021,Team B,2019,23.0,5.0,8,1,78.97,10.18,31,0,20,4
4023,Team A,2019,26.0,19.0,5,0,66.61,8.33,21,3,19,2
4027,Team A,2019,100.0,1.0,4,2,75.55,8.41,40,2,13,9
4030,Team A,2021,5.0,13.0,7,2,51.68,10.63,1,6,25,7
4033,Team C,2022,25.0,8.0,2,2,72.27,9.99,7,5,6,2
4035,Team B,2021,150.0,2.0,3,2,59.27,14.54,32,6,2,2
4036,Team A,2019,21.0,19.0,6,4,111.52,13.35,67,8,2,8
4037,Team A,2020,13.0,13.0,5,3,94.68,5.71,17,2,2,4
4038,Team C,2021,22.0,7.0,2,0,53.36,14.31,63,4,14,7
4039,Team A,2021,14.0,2.0,9,0,60.48,14.17,60,4,15,2
4043,Team C,2021,22.0,7.0,0,0,84.74,14.35,93,8,5,8
4044,Team A,2022,14.0,16.0,0,0,53.88,13.23,21,12,16,6
4045,Team C,2019,10.0,7.0,5,1,110.01,7.82,38,8,5,0
4046,Team B,2021,9.0,4.0,3,3,91.64,5.33,64,5,23,5
4048,Team A,2019,14.0,1.0,1,3,95.82,5.92,4,3,17,0
4052,Team C,2020,280.0,8.0,4,2,57.93,8.77,30,7,24,6
4053,Team B,2019,24.0,8.0,2,0,90.74,14.3,40,11,11,5
4054,Team B,2019,5.0,8.0,3,2,87.86,6.93,11,6,26,1
4056,Team B,2021,15.0,5.0,1,2,64.56,10.73,17,13,21,0
4057,Team A,2021,1.0,11.0,3,4,88.13,8.22,65,6,16,2
4058,Team C,2021,180.0,9.0,8,2,56.15,12.05,87,0,1,0
4060,Team A,2022,100.0,17.0,3,2,79.2,10.41,38,10,27,1
4062,Team A,2019,20.0,12.0,6,0,96.93,5.61,32,13,23,4
4063,Team A,2022,28.0,0.0,1,2,66.44,6.54,87,8,5,2
4064,Team A,2022,24.0,5.0,5,0,73.85,9.62,74,5,16,9
4067,Team C,2019,17.0,6.0,6,1,71.53,9.32,25,5,7,9
4071,Team C,2022,11.0,17.0,6,0,97.3,5.94,78,2,27,8
4072,Team B,2021,8.0,14.0,2,2,96.8,10.77,20,1,20,7
4074,Team B,2021,5.0,13.0,3,0,72.8,9.12,93,1,29,1
4075,Team A,2020,20.0,17.0,2,0,90.41,14.11,4,3,16,8
4078,Team A,2021,23.0,0.0,8,0,86.53,10.17,97,2,11,7
4080,Team C,2020,16.0,0.0,6,4,94.31,8.91,81,6,6,3
4081,Team B,2021,2.0,0.0,5,2,92.76,14.26,24,8,2,9
4086,Team C,2021,3.0,9.0,8,0,66.11,11.42,65,14,14,0
4089,Team C,2020,240.0,9.0,9,1,63.49,7.73,41,7,0,2
4092,Team B,2022,4.0,14.0,9,0,88.41,11.02,74,7,3,5
4093,Team B,2020,8.0,15.0,0,3,92.53,5.39,24,4,5,4
4095,Team C,2022,20.0,10.0,6,0,57.45,6.32,9,0,29,0
4097,Team A,2020,12.0,16.0,8,4,60.7,5.81,42,1,7,0
4099,Team B,2020,29.0,15.0,7,0,86.96,8.6,88,10,13,1
4100,Team C,2022,23.0,13.0,0,0,71.42,12.36,27,2,9,8
4101,Team B,2020,260.0,5.0,3,0,63.83,10.19,23,9,24,0
4102,Team A,2021,0.0,9.0,3,4,118.4,11.3,98,1,25,7
4105,Team C,2020,7.0,9.0,2,0,57.2,5.04,4,0,14,8
4107,Team B,2022,160.0,19.0,6,3,50.37,10.68,10,10,15,0
4109,Team C,2020,11.0,8.0,8,2,67.74,11.38,20,14,14,7
4110,Team B,2021,24.0,14.0,7,3,85.96,11.73,95,12,22,1
4112,Team C,2020,24.0,1.0,5,2,51.93,5.16,4,7,26,1
4113,Team C,2020,24.0,3.0,1,1,55.79,14.83,33,2,11,5
4115,Team C,2021,13.0,17.0,5,3,89.59,8.78,37,8,29,4
4116,Team C,2022,29.0,10.0,2,4,69.47,10.71,42,8,12,7
4118,Team C,2022,26.0,7.0,4,4,63.04,7.47,9,5,25,9
4122,Team C,2022,17.0,4.0,2,2,51.32,12.4,86,8,0,1
4123,Team A,2019,6.0,2.0,9,3,82.54,7.74,11,10,23,9
4125,Team C,2019,15.0,18.0,9,4,67.93,6.08,10,14,7,4
4127,Team B,2020,20.0,18.0,4,1,83.53,6.2,26,9,29,0
4128,Team C,2022,24.0,3.0,4,0,59.49,5.87,20,5,29,1
4129,Team B,2020,22.0,13.0,6,1,57.27,5.09,73,10,17,4
4131,Team B,2020,8.0,17.0,5,4,84.96,14.43,44,2,12,0
4133,Team A,2021,6.0,14.0,3,4,102.52,6.15,24,5,13,1
4135,Team C,2022,26.0,11.0,4,1,95.36,12.51,63,11,14,8
4136,Team A,2019,16.0,18.0,9,0,60.69,8.06,69,14,3,7
4139,Team C,2020,3.0,5.0,9,1,63.77,9.92,19,13,8,4
4141,Team B,2019,7.0,14.0,3,2,59.38,13.95,40,7,27,3
4142,Team C,2020,9.0,15.0,5,1,60.2,6.78,3,8,25,9
4143,Team B,2019,16.0,7.0,8,3,80.0,7.95,83,11,27,7
4147,Team A,2022,70.0,19.0,5,2,55.85,5.29,16,14,25,9
4148,Team A,2020,14.0,11.0,5,3,93.05,14.55,4,12,9,2
4152,Team A,2021,17.0,14.0,1,4,73.03,13.36,71,4,25,5
4153,Team A,2020,26.0,16.0,3,0,87.15,11.87,72,3,19,9
4156,Team A,2019,26.0,11.0,4,4,73.69,6.69,7,11,0,2
4159,Team B,2021,26.0,1.0,6,1,73.38,6.27,9,2,7,6
4160,Team C,2022,27.0,6.0,2,2,91.0,7.43,49,9,3,5
4162,Team C,2022,18.0,11.0,5,3,118.28,13.93,13,11,21,2
4164,Team A,2022,10.0,13.0,7,3,88.86,9.17,26,2,14,1
4165,Team C,2022,17.0,0.0,0,4,58.52,10.14,4,2,1,2
4167,Team B,2021,15.0,6.0,6,2,75.94,11.13,27,6,7,2
4169,Team C,2022,3.0,9.0,2,2,91.75,7.37,85,4,5,0
4171,Team B,2020,90.0,17.0,7,1,116.14,5.19,7,1,4,9
4172,Team A,2022,15.0,6.0,2,1,99.43,10.6,58,13,18,4
4174,Team C,2022,21.0,12.0,8,4,119.53,6.8,98,1,2,7
4176,Team B,2019,10.0,9.0,5,2,82.21,14.7,79,7,25,5
4179,Team B,2022,23.0,13.0,2,1,94.34,7.09,42,9,2,9
4180,Team C,2019,2.0,2.0,2,2,58.29,8.34,40,2,18,6
4181,Team C,2019,270.0,13.0,3,3,56.01,9.31,9,11,3,6
4183,Team A,2020,90.0,2.0,7,2,99.09,7.39,74,11,7,8
4187,Team A,2022,25.0,17.0,5,4,64.63,5.26,74,1,13,1
4189,Team A,2022,6.0,16.0,8,2,50.39,12.08,43,7,16,3
4192,Team A,2021,9.0,6.0,8,3,95.13,13.25,87,0,6,9
4194,Team B,2019,5.0,10.0,8,1,105.42,7.23,36,3,21,8
4195,Team A,2021,25.0,15.0,9,1,81.98,7.02,43,14,24,0
4196,Team B,2020,17.0,16.0,0,4,102.08,14.98,64,7,12,8
4197,Team C,2020,21.0,5.0,7,2,76.83,7.3,5,8,21,9
4198,Team A,2019,27.0,19.0,5,4,97.78,7.67,37,0,1,8
4202,Team C,2021,2.0,14.0,5,4,92.11,12.25,74,10,21,7
4203,Team B,2020,29.0,1.0,8,4,54.6,5.26,79,7,19,7
4204,Team A,2021,14.0,18.0,5,4,111.26,12.83,69,0,10,7
4205,Team A,2022,22.0,5.0,8,1,94.14,12.51,64,4,1,7
4209,Team A,2020,29.0,18.0,3,3,68.72,8.55,37,1,29,8
4211,Team A,2019,24.0,18.0,1,0,58.48,5.61,50,9,29,7
4212,Team B,2021,27.0,5.0,3,3,80.36,11.5,60,8,0,4
4213,Team B,2020,29.0,7.0,9,0,62.61,7.29,39,1,11,7
4214,Team C,2022,21.0,8.0,3,2,81.71,8.82,53,3,4,8
4215,Team B,2019,3.0,9.0,4,2,109.31,5.02,65,14,0,6
4217,Team A,2021,25.0,9.0,0,3,62.46,6.71,14,0,26,2
4221,Team A,2020,19.0,10.0,7,2,88.89,13.83,3,7,21,0
4224,Team C,2019,17.0,10.0,3,1,74.65,14.15,93,0,18,1
4227,Team A,2021,5.0,16.0,1,4,72.83,10.33,26,9,29,8
4229,Team A,2021,21.0,3.0,2,1,59.26,14.7,51,5,9,4
4230,Team B,2022,18.0,5.0,5,4,66.67,8.4,36,9,19,2
4231,Team C,2022,11.0,6.0,5,2,85.18,12.4,0,5,7,5
4234,Team A,2020,8.0,8.0,1,1,84.68,12.45,82,2,14,6
4239,Team C,2022,19.0,17.0,3,2,98.18,13.31,29,3,6,0
4242,Team C,2019,26.0,10.0,9,1,82.6,10.05,63,1,9,3
4244,Team C,2022,21.0,6.0,1,1,104.99,6.35,48,10,5,0
4245,Team A,2022,30.0,2.0,1,3,58.32,9.95,66,2,18,3
4246,Team C,2019,110.0,6.0,7,2,83.44,8.56,25,0,24,4
4249,Team A,2021,7.0,7.0,7,3,66.62,10.6,5,9,27,4
4250,Team C,2019,16.0,0.0,6,4,73.61,7.8,31,6,1,9
4258,Team A,2021,190.0,1.0,7,2,92.41,7.13,3,5,1,6
4259,Team A,2022,10.0,18.0,1,2,52.73,10.25,77,10,6,7
4261,Team C,2019,15.0,8.0,5,4,73.77,7.15,70,3,13,2
4264,Team A,2019,4.0,4.0,8,0,93.56,8.15,38,10,17,1
4265,Team B,2019,280.0,8.0,2,2,113.02,9.23,90,5,5,7
4266,Team C,2021,11.0,17.0,6,3,77.45,12.45,29,7,11,1
4267,Team C,2019,20.0,9.0,3,2,62.81,13.73,78,12,5,8
4271,Team B,2022,1.0,3.0,3,4,66.69,5.84,41,0,8,2
4276,Team C,2021,27.0,5.0,2,2,98.37,12.28,2,12,13,1
4280,Team B,2022,29.0,14.0,9,4,59.23,10.04,51,12,24,3
4283,Team A,2021,0.0,15.0,5,4,59.78,7.64,52,10,25,7
4284,Team C,2021,6.0,19.0,0,1,62.14,5.02,60,1,8,9
4285,Team B,2020,12.0,4.0,2,3,83.75,13.13,57,8,12,4
4286,Team A,2021,23.0,8.0,8,1,70.4,13.24,34,13,9,6
4288,Team C,2021,28.0,3.0,5,1,91.07,14.69,56,0,2,8
4289,Team C,2021,29.0,12.0,1,4,82.77,6.59,75,6,29,2
4290,Team A,2022,1.0,19.0,8,0,73.12,8.54,9,10,28,7
4292,Team A,2019,60.0,19.0,6,2,60.73,14.34,17,14,3,0
4294,Team A,2019,21.0,19.0,4,4,95.57,8.88,35,2,12,6
4295,Team A,2021,4.0,19.0,6,1,92.66,6.13,50,10,19,8
4296,Team B,2019,10.0,6.0,2,2,56.5,12.88,60,0,6,9
4297,Team A,2020,21.0,0.0,3,3,96.5,12.47,18,14,20,6
4298,Team A,2020,23.0,15.0,4,4,50.51,12.54,80,6,6,9
4300,Team B,2022,10.0,1.0,5,1,63.94,9.06,4,10,22,0
4303,Team B,2022,26.0,7.0,6,3,94.85,14.83,44,1,24,3
4308,Team B,2022,190.0,10.0,9,1,50.65,14.5,58,13,24,4
4310,Team C,2022,13.0,7.0,3,2,74.88,13.5,92,8,1,4
4311,Team C,2021,9.0,8.0,8,3,87.63,13.15,24,14,24,9
4313,Team A,2022,6.0,4.0,3,4,64.16,9.03,47,5,23,5
4314,Team C,2020,10.0,18.0,3,4,85.62,7.81,18,13,13,2
4315,Team A,2021,16.0,18.0,1,1,91.43,9.8,1,8,23,3
4317,Team A,2019,12.0,18.0,3,1,84.78,14.06,29,8,13,9
4318,Team C,2022,18.0,14.0,4,3,71.86,6.84,60,12,4,9
4320,Team C,2019,130.0,7.0,3,1,50.33,6.08,50,3,26,9
4321,Team C,2020,25.0,0.0,4,0,70.72,12.39,82,12,25,2
4324,Team A,2022,13.0,6.0,6,2,64.36,5.62,7,11,15,9
4326,Team A,2019,13.0,14.0,9,3,87.01,6.02,22,11,7,0
4330,Team C,2020,40.0,13.0,9,2,51.15,6.62,15,11,13,1
4334,Team B,2021,15.0,12.0,4,3,112.14,14.49,81,3,0,6
4336,Team B,2020,4.0,19.0,9,2,64.73,13.04,34,1,26,4
4337,Team C,2020,20.0,3.0,0,2,52.17,6.02,81,1,26,6
4338,Team B,2020,29.0,4.0,9,2,89.54,5.55,93,10,27,8
4339,Team C,2021,22.0,17.0,4,1,112.54,12.4,42,11,11,3
4344,Team B,2022,29.0,12.0,0,2,50.66,6.24,24,1,18,9
4345,Team C,2020,9.0,17.0,4,0,99.23,6.67,65,6,21,8
4348,Team C,2020,12.0,17.0,9,4,79.77,12.32,4,3,18,4
4350,Team B,2021,0.0,6.0,1,1,74.08,10.62,48,0,16,2
4351,Team C,2020,3.0,14.0,3,0,52.55,12.21,25,0,22,6
4354,Team C,2020,27.0,5.0,6,4,77.26,10.7,97,3,2,1
4356,Team B,2021,240.0,19.0,1,2,55.0,7.95,13,5,26,2
4358,Team C,2019,26.0,16.0,3,0,71.75,13.73,56,4,0,5
4359,Team C,2021,29.0,10.0,0,0,99.9,5.75,80,8,21,0
4361,Team A,2020,23.0,8.0,9,2,97.48,9.11,69,13,24,7
4362,Team B,2022,19.0,18.0,9,4,63.97,8.61,4,11,24,9
4367,Team C,2022,22.0,1.0,0,3,87.22,11.83,83,2,16,1
4368,Team B,2020,90.0,9.0,8,1,70.1,11.32,10,3,29,4
4370,Team C,2020,29.0,16.0,9,4,51.32,8.94,98,10,12,3
4377,Team A,2021,8.0,0.0,3,3,69.29,8.88,36,0,5,5
4381,Team B,2020,0.0,2.0,8,1,60.63,6.89,95,10,28,3
4382,Team A,2020,1.0,12.0,6,0,93.33,13.46,58,7,22,7
4387,Team B,2019,150.0,0.0,4,4,65.99,14.22,45,0,10,4
4390,Team C,2022,3.0,9.0,3,3,85.54,10.55,64,11,26,2
4393,Team A,2019,11.0,14.0,7,4,58.01,10.31,75,9,9,7
4394,Team C,2020,19.0,2.0,3,4,89.86,6.14,34,11,16,3
4397,Team C,2020,29.0,18.0,7,1,60.63,11.13,96,12,19,4
4398,Team C,2022,3.0,3.0,6,4,83.92,8.9,77,4,4,7
4404,Team B,2022,11.0,14.0,1,1,91.77,9.08,11,11,18,0
4409,Team C,2019,190.0,3.0,8,0,50.63,8.77,5,7,6,6
4411,Team B,2020,20.0,1.0,3,4,58.47,6.52,20,13,14,2
4412,Team C,2021,26.0,13.0,8,1,77.81,11.75,20,3,11,6
4414,Team B,2021,4.0,7.0,6,2,89.66,7.47,69,11,12,1
4416,Team A,2019,28.0,0.0,8,2,85.73,9.06,58,14,1,2
4417,Team B,2020,7.0,15.0,6,4,109.5,9.83,29,7,23,8
4418,Team C,2020,21.0,6.0,8,0,51.39,12.19,9,3,29,6
4419,Team C,2021,17.0,5.0,2,0,98.48,6.37,74,10,14,0
4420,Team B,2022,3.0,18.0,8,1,71.35,8.02,0,9,21,0
4421,Team B,2022,3.0,9.0,0,0,69.75,10.39,9,12,7,5
4422,Team B,2021,4.0,5.0,4,4,51.75,10.9,24,5,5,3
4424,Team C,2021,5.0,18.0,0,4,97.02,9.35,82,12,7,8
4425,Team A,2022,26.0,2.0,2,3,84.74,12.11,73,1,19,1
4426,Team A,2021,20.0,19.0,6,0,70.46,7.04,13,11,21,0
4427,Team A,2019,15.0,2.0,2,0,95.22,7.83,2,4,4,2
4429,Team A,2019,13.0,5.0,9,1,87.32,11.96,39,13,22,0
4438,Team A,2022,18.0,16.0,6,0,95.89,11.51,25,13,25,8
4439,Team C,2022,26.0,7.0,2,3,73.58,6.77,90,9,3,1
4442,Team A,2022,27.0,5.0,0,0,118.54,12.75,42,1,24,1
4443,Team B,2020,4.0,10.0,1,4,56.53,13.99,93,6,15,6
4445,Team C,2022,24.0,13.0,3,2,79.47,7.61,83,1,10,7
4446,Team C,2020,2.0,9.0,0,3,68.12,12.22,70,12,21,9
4449,Team B,2019,23.0,7.0,0,1,58.79,6.83,89,1,24,0
4450,Team C,2022,29.0,4.0,7,1,61.05,12.4,90,8,11,1
4452,Team A,2019,12.0,9.0,1,2,72.61,8.94,8,6,23,6
4458,Team B,2021,9.0,14.0,4,3,73.84,11.58,82,8,25,3
4459,Team A,2022,8.0,3.0,6,2,51.56,14.46,51,4,22,9
4461,Team C,2019,23.0,9.0,9,0,112.68,14.84,48,5,17,2
4466,Team A,2021,26.0,9.0,2,4,75.57,8.74,20,13,24,1
4469,Team C,2022,18.0,12.0,6,3,62.54,11.47,53,0,15,5
4470,Team B,2019,24.0,17.0,9,4,63.16,5.17,13,0,22,6
4473,Team C,2022,21.0,15.0,7,1,87.12,14.41,61,3,28,5
4475,Team C,2019,0.0,3.0,0,1,54.36,9.81,46,4,27,9
4476,Team C,2022,17.0,1.0,3,1,90.1,6.9,93,12,12,5
4479,Team C,2019,8.0,9.0,5,2,97.92,13.54,88,3,19,9
4480,Team C,2019,20.0,13.0,5,1,65.08,8.24,36,12,25,7
4482,Team A,2021,9.0,11.0,0,2,71.09,11.2,29,7,17,9
4483,Team A,2020,19.0,18.0,9,0,78.09,10.89,29,10,17,0
4485,Team A,2020,12.0,0.0,6,2,56.66,9.83,74,8,3,6
4486,Team A,2019,28.0,7.0,3,3,51.86,13.09,47,14,2,0
4487,Team B,2022,3.0,5.0,5,4,101.64,13.02,38,1,15,1
4488,Team A,2022,22.0,11.0,5,0,58.02,10.07,26,10,28,0
4489,Team A,2021,26.0,19.0,8,0,77.45,14.52,15,0,6,0
4490,Team B,2022,17.0,15.0,1,0,72.68,13.26,31,9,29,2
4494,Team A,2022,2.0,1.0,0,3,56.32,7.23,93,0,4,1
4495,Team B,2021,6.0,6.0,4,0,85.01,10.32,74,10,20,2
4496,Team C,2019,25.0,8.0,3,4,76.39,10.26,14,2,29,7
4497,Team B,2019,14.0,17.0,1,3,64.1,7.03,43,7,7,1
4500,Team B,2020,26.0,0.0,7,4,103.28,6.04,22,9,28,8
4503,Team C,2020,26.0,13.0,9,0,56.61,6.95,72,7,0,6
4505,Team C,2020,17.0,10.0,1,3,67.25,7.61,91,6,27,3
4506,Team A,2019,16.0,19.0,2,4,74.5,8.03,69,0,6,0
4507,Team C,2020,21.0,12.0,9,4,57.14,7.46,42,3,16,4
4508,Team A,2019,200.0,14.0,7,1,55.93,9.71,44,12,23,3
4509,Team B,2019,5.0,15.0,1,2,93.27,5.18,21,12,15,7
4511,Team A,2021,24.0,7.0,5,0,73.02,12.29,17,8,24,1
4515,Team B,2022,5.0,9.0,2,1,113.15,7.98,17,0,9,8
4517,Team C,2022,28.0,5.0,2,4,94.56,8.4,84,3,11,1
4518,Team C,2019,1800.0,7.0,8,0,67.23,14.64,14,13,3,7
4520,Team A,2020,7.0,11.0,3,1,75.03,9.64,57,13,21,8
4521,Team C,2022,8.0,17.0,1,2,89.07,13.02,1,11,22,6
4523,Team A,2022,15.0,18.0,6,2,82.6,8.72,20,12,23,7
4524,Team C,2022,5.0,3.0,4,2,65.21,6.2,42,5,6,6
4527,Team B,2022,7.0,6.0,5,3,84.04,14.59,70,9,26,6
4528,Team B,2021,14.0,10.0,0,0,82.3,9.14,78,0,17,9
4530,Team B,2021,9.0,9.0,4,0,94.4,11.51,6,14,17,2
4532,Team C,2019,140.0,15.0,3,4,69.12,9.25,86,11,27,7
4536,Team A,2022,7.0,15.0,5,3,57.36,9.03,65,0,6,4
4538,Team B,2021,80.0,13.0,3,0,55.3,10.15,72,12,12,7
4543,Team B,2019,15.0,9.0,1,3,80.68,6.56,11,13,25,9
4544,Team B,2019,2.0,1.0,3,4,73.84,5.06,18,1,19,1
4546,Team A,2020,14.0,3.0,3,1,97.11,11.87,37,6,16,5
4549,Team C,2021,13.0,8.0,8,2,94.96,7.27,98,3,17,0
4550,Team C,2022,23.0,12.0,2,1,86.25,13.09,40,11,19,8
4551,Team B,2020,21.0,9.0,6,4,75.34,11.1,54,6,7,8
4552,Team C,2019,10.0,13.0,0,4,69.58,6.24,95,11,17,3
4553,Team B,2020,2.0,2.0,7,2,85.21,5.71,70,2,14,0
4554,Team C,2020,8.0,2.0,3,4,80.14,9.66,73,1,0,3
4556,Team C,2019,22.0,15.0,6,4,79.45,10.65,37,1,6,3
4558,Team B,2022,10.0,13.0,8,2,98.44,9.69,31,6,22,3
4561,Team B,2021,16.0,4.0,0,2,73.34,9.63,25,3,27,1
4563,Team B,2022,26.0,14.0,1,2,58.78,7.75,57,10,28,7
4567,Team A,2021,140.0,19.0,4,0,98.8,11.69,45,7,11,7
4568,Team C,2021,9.0,6.0,5,4,86.39,11.36,57,3,18,2
4569,Team A,2020,7.0,3.0,6,3,83.86,8.14,92,0,4,1
4572,Team A,2019,7.0,3.0,1,4,98.51,14.21,89,14,26,9
4573,Team C,2019,25.0,2.0,6,4,109.02,8.24,69,0,6,4
4577,Team C,2021,29.0,6.0,5,1,90.29,8.77,11,7,16,1
4578,Team B,2022,24.0,6.0,7,0,98.51,10.16,8,7,29,6
4580,Team B,2020,27.0,18.0,4,4,50.62,11.91,58,7,13,7
4582,Team A,2020,17.0,19.0,0,3,61.74,10.61,66,0,19,2
4587,Team B,2019,11.0,1.0,7,1,69.64,8.29,49,0,21,2
4591,Team C,2020,23.0,4.0,5,3,96.56,5.73,96,14,13,3
4593,Team A,2020,29.0,10.0,0,0,93.52,14.53,66,8,5,0
4594,Team A,2020,0.0,10.0,9,1,81.88,14.99,21,11,24,7
4595,Team B,2021,18.0,8.0,2,3,81.06,14.87,73,9,24,6
4597,Team B,2020,50.0,10.0,4,4,106.17,7.42,6,8,26,1
